productid,ean,colorid,size,description,originalprice,reducedprice,taxrate,discountinpercent,currentlyactive,created,updated
60,42821974,37,14,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,67396049,37,15,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,58304643,48,11,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,85593642,48,12,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,24615183,48,13,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,67067302,48,14,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,91116638,48,15,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,74509117,47,11,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,1905763,47,12,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,5988407,47,13,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,3028607,47,14,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,63511459,47,15,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,79082645,87,11,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,84187220,87,12,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,88019775,87,13,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,71895390,87,14,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
60,33285936,87,15,The stylish Watch Pankais just what you need right now!,125.00,93.75,19,25,t,2018-08-02 10:48:58.471454+00,
61,5575008,73,1,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,42686568,73,2,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,71864236,73,3,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,18243648,73,4,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,30154947,73,5,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,89062887,18,1,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,94413136,18,2,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,52273591,18,3,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,39028281,18,4,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,10609179,18,5,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,91203706,115,1,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,79784451,115,2,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,98930645,115,3,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,52313088,115,4,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,62065341,115,5,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,48573465,28,1,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,56006204,28,2,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,43414737,28,3,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,50402477,28,4,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
61,95551191,28,5,The stylish Sunglasses Floniis just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:48:58.471454+00,
62,18026658,67,6,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,85569418,67,7,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,58571043,67,8,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,26584579,67,9,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,28146530,67,10,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,2004023,4,6,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,28265172,4,7,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,35165349,4,8,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,91773323,4,9,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
62,9842570,4,10,The stylish Cuffs Eljinis just what you need right now!,129.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,56327437,120,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,39489658,120,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,78073039,120,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,91538143,120,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,36267860,120,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,37538931,63,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,56202941,63,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,24688594,63,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,53520265,63,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,1492988,63,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,7496300,29,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,91761668,29,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,27095025,29,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,47605453,29,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,89863384,29,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,4034907,134,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,36257410,134,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,32957755,134,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,69985094,134,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,52853806,134,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,2018245,31,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,11303220,31,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,3261546,31,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,35537718,31,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,28965263,31,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,65985356,142,11,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,56059091,142,12,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,30494940,142,13,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,93751394,142,14,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
63,25392089,142,15,The stylish Underwear Corsaris just what you need right now!,66.00,,19,,t,2018-08-02 10:48:58.471454+00,
64,50302583,21,11,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,49173802,21,12,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,29758196,21,13,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,94749191,21,14,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,79685936,21,15,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,15961830,7,11,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,34271676,7,12,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,51265624,7,13,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,87622736,7,14,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,20116105,7,15,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,29416740,61,11,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,12194947,61,12,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,82688188,61,13,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,49819067,61,14,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
64,34821430,61,15,The stylish Boots Jeanais just what you need right now!,138.00,115.92,19,16,t,2018-08-02 10:48:58.471454+00,
65,24162524,134,1,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,36901232,134,2,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,85053290,134,3,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,22454774,134,4,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,46616783,134,5,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,42473341,14,1,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,48233932,14,2,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,50866265,14,3,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,36460523,14,4,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,1190222,14,5,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,38521993,33,1,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,70315423,33,2,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,67658475,33,3,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,31861132,33,4,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
65,55394017,33,5,The stylish Suit Donneris just what you need right now!,132.00,109.56,19,17,t,2018-08-02 10:48:58.471454+00,
66,58637489,43,11,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,13220725,43,12,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,14710509,43,13,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,20461498,43,14,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,18813540,43,15,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,93998253,93,11,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,10170139,93,12,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,86403342,93,13,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,71941048,93,14,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,29939687,93,15,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,47454311,53,11,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,85167450,53,12,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,66518478,53,13,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,21868297,53,14,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,77137898,53,15,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,68097197,38,11,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,26066113,38,12,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,73621900,38,13,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,42907538,38,14,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
66,90551312,38,15,The stylish Pajamas Hagaris just what you need right now!,66.00,44.22,19,33,t,2018-08-02 10:48:58.471454+00,
67,96632656,51,11,The stylish Underwear Aranois just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
67,68018804,51,12,The stylish Underwear Aranois just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
67,75765106,51,13,The stylish Underwear Aranois just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
67,70488773,51,14,The stylish Underwear Aranois just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
67,37703840,51,15,The stylish Underwear Aranois just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
68,52238501,109,11,The stylish Hoodie Dexelis just what you need right now!,61.00,50.63,19,17,t,2018-08-02 10:48:58.471454+00,
68,63258841,109,12,The stylish Hoodie Dexelis just what you need right now!,61.00,50.63,19,17,t,2018-08-02 10:48:58.471454+00,
68,79661306,109,13,The stylish Hoodie Dexelis just what you need right now!,61.00,50.63,19,17,t,2018-08-02 10:48:58.471454+00,
68,33083380,109,14,The stylish Hoodie Dexelis just what you need right now!,61.00,50.63,19,17,t,2018-08-02 10:48:58.471454+00,
