id,orderid,articleid,amount,price,created,updated
446,158,5722,1,133.00,2018-08-02 13:30:40.686986+00,
447,158,3356,1,57.00,2018-08-02 13:30:40.686986+00,
448,159,3291,1,115.00,2018-08-02 13:30:40.686986+00,
449,159,17254,1,109.89,2018-08-02 13:30:40.686986+00,
450,159,17833,1,111.76,2018-08-02 13:30:40.686986+00,
451,159,5708,1,78.00,2018-08-02 13:30:40.686986+00,
452,160,16922,1,67.00,2018-08-02 13:30:40.686986+00,
453,160,17320,1,94.08,2018-08-02 13:30:40.686986+00,
454,160,11205,1,55.50,2018-08-02 13:30:40.686986+00,
455,160,7597,1,112.34,2018-08-02 13:30:40.686986+00,
456,161,7477,1,78.44,2018-08-02 13:30:40.686986+00,
457,162,17962,1,80.00,2018-08-02 13:30:40.686986+00,
458,162,10297,1,90.00,2018-08-02 13:30:40.686986+00,
459,162,17967,1,80.00,2018-08-02 13:30:40.686986+00,
460,162,6627,1,124.20,2018-08-02 13:30:40.686986+00,
461,163,7896,1,71.19,2018-08-02 13:30:40.686986+00,
462,163,16627,1,61.00,2018-08-02 13:30:40.686986+00,
463,164,13808,1,32.13,2018-08-02 13:30:40.686986+00,
464,165,3553,1,42.90,2018-08-02 13:30:40.686986+00,
465,165,5832,1,62.64,2018-08-02 13:30:40.686986+00,
466,166,6586,1,45.60,2018-08-02 13:30:40.686986+00,
467,166,17527,1,116.00,2018-08-02 13:30:40.686986+00,
468,166,17403,1,118.75,2018-08-02 13:30:40.686986+00,
469,166,7662,1,35.84,2018-08-02 13:30:40.686986+00,
470,166,12926,1,123.82,2018-08-02 13:30:40.686986+00,
471,167,17217,1,140.00,2018-08-02 13:30:40.686986+00,
472,167,8623,1,68.00,2018-08-02 13:30:40.686986+00,
473,168,6502,1,97.00,2018-08-02 13:30:40.686986+00,
474,168,1496,1,44.46,2018-08-02 13:30:40.686986+00,
475,168,14241,1,48.00,2018-08-02 13:30:40.686986+00,
476,168,12491,1,97.00,2018-08-02 13:30:40.686986+00,
477,168,11229,1,86.00,2018-08-02 13:30:40.686986+00,
478,169,8806,1,119.88,2018-08-02 13:30:40.686986+00,
479,169,8940,1,147.00,2018-08-02 13:30:40.686986+00,
480,169,5472,1,62.00,2018-08-02 13:30:40.686986+00,
481,170,4379,1,118.00,2018-08-02 13:30:40.686986+00,
482,171,11114,1,70.80,2018-08-02 13:30:40.686986+00,
483,171,13724,1,53.12,2018-08-02 13:30:40.686986+00,
484,172,14226,1,108.00,2018-08-02 13:30:40.686986+00,
485,172,5502,1,54.72,2018-08-02 13:30:40.686986+00,
486,172,7129,1,101.00,2018-08-02 13:30:40.686986+00,
487,172,12038,1,56.05,2018-08-02 13:30:40.686986+00,
488,172,17716,1,122.00,2018-08-02 13:30:40.686986+00,
489,173,12132,1,76.00,2018-08-02 13:30:40.686986+00,
490,173,12119,1,76.00,2018-08-02 13:30:40.686986+00,
491,174,9963,1,113.03,2018-08-02 13:30:40.686986+00,
492,174,13960,1,120.00,2018-08-02 13:30:40.686986+00,
493,174,7560,1,88.00,2018-08-02 13:30:40.686986+00,
494,174,13731,1,78.39,2018-08-02 13:30:40.686986+00,
495,175,10394,1,67.20,2018-08-02 13:30:40.686986+00,
496,175,12163,1,114.00,2018-08-02 13:30:40.686986+00,
497,175,3404,1,68.68,2018-08-02 13:30:40.686986+00,
498,175,14555,1,90.09,2018-08-02 13:30:40.686986+00,
499,175,1256,1,36.92,2018-08-02 13:30:40.686986+00,
500,176,9884,1,105.00,2018-08-02 13:30:40.686986+00,
501,177,5684,1,109.00,2018-08-02 13:30:40.686986+00,
502,177,8797,1,119.88,2018-08-02 13:30:40.686986+00,
503,177,1697,1,52.65,2018-08-02 13:30:40.686986+00,
504,177,14824,1,57.00,2018-08-02 13:30:40.686986+00,
505,177,1023,1,82.20,2018-08-02 13:30:40.686986+00,
506,178,1881,1,65.00,2018-08-02 13:30:40.686986+00,
507,178,7213,1,72.45,2018-08-02 13:30:40.686986+00,
508,178,5078,1,47.40,2018-08-02 13:30:40.686986+00,
509,179,7722,1,56.00,2018-08-02 13:30:40.686986+00,
510,179,14906,1,82.20,2018-08-02 13:30:40.686986+00,
511,179,2574,1,116.10,2018-08-02 13:30:40.686986+00,
512,179,7676,1,149.00,2018-08-02 13:30:40.686986+00,
513,179,1703,1,52.65,2018-08-02 13:30:40.686986+00,
514,180,3600,1,127.80,2018-08-02 13:30:40.686986+00,
515,180,10664,1,43.20,2018-08-02 13:30:40.686986+00,
516,180,2835,1,77.19,2018-08-02 13:30:40.686986+00,
517,181,10088,1,106.00,2018-08-02 13:30:40.686986+00,
518,181,8612,1,51.00,2018-08-02 13:30:40.686986+00,
519,181,5710,1,78.00,2018-08-02 13:30:40.686986+00,
520,181,8788,1,34.20,2018-08-02 13:30:40.686986+00,
521,182,2030,1,76.14,2018-08-02 13:30:40.686986+00,
522,182,9704,1,149.00,2018-08-02 13:30:40.686986+00,
523,182,6333,1,123.00,2018-08-02 13:30:40.686986+00,
524,183,15337,1,56.00,2018-08-02 13:30:40.686986+00,
525,183,1676,1,66.50,2018-08-02 13:30:40.686986+00,
526,184,3386,1,68.68,2018-08-02 13:30:40.686986+00,
527,184,1927,1,147.00,2018-08-02 13:30:40.686986+00,
528,185,10752,1,33.00,2018-08-02 13:30:40.686986+00,
529,186,5506,1,54.72,2018-08-02 13:30:40.686986+00,
530,186,15805,1,60.00,2018-08-02 13:30:40.686986+00,
531,187,13655,1,122.00,2018-08-02 13:30:40.686986+00,
532,187,9179,1,71.28,2018-08-02 13:30:40.686986+00,
533,187,12461,1,51.60,2018-08-02 13:30:40.686986+00,
534,187,1207,1,41.40,2018-08-02 13:30:40.686986+00,
535,187,3686,1,121.00,2018-08-02 13:30:40.686986+00,
536,188,14346,1,68.00,2018-08-02 13:30:40.686986+00,
537,188,1791,1,113.05,2018-08-02 13:30:40.686986+00,
538,188,9541,1,103.68,2018-08-02 13:30:40.686986+00,
539,188,11873,1,63.00,2018-08-02 13:30:40.686986+00,
540,189,7227,1,38.76,2018-08-02 13:30:40.686986+00,
541,190,18300,1,74.55,2018-08-02 13:30:40.686986+00,
542,190,2517,1,81.84,2018-08-02 13:30:40.686986+00,
543,190,5680,1,109.00,2018-08-02 13:30:40.686986+00,
544,191,14861,1,104.37,2018-08-02 13:30:40.686986+00,
545,191,6417,1,107.52,2018-08-02 13:30:40.686986+00,
546,191,8601,1,51.00,2018-08-02 13:30:40.686986+00,
547,192,3648,1,76.36,2018-08-02 13:30:40.686986+00,
548,192,1045,1,129.00,2018-08-02 13:30:40.686986+00,
549,192,9301,1,66.00,2018-08-02 13:30:40.686986+00,
550,192,2836,1,77.19,2018-08-02 13:30:40.686986+00,
551,192,8665,1,121.00,2018-08-02 13:30:40.686986+00,
552,193,4378,1,118.00,2018-08-02 13:30:40.686986+00,
553,193,1410,1,94.25,2018-08-02 13:30:40.686986+00,
554,193,5264,1,60.52,2018-08-02 13:30:40.686986+00,
555,193,5097,1,70.31,2018-08-02 13:30:40.686986+00,
556,194,7557,1,70.68,2018-08-02 13:30:40.686986+00,
557,194,14120,1,123.00,2018-08-02 13:30:40.686986+00,
558,194,18041,1,62.40,2018-08-02 13:30:40.686986+00,
559,194,5918,1,79.00,2018-08-02 13:30:40.686986+00,
560,194,2889,1,35.51,2018-08-02 13:30:40.686986+00,
561,195,3310,1,36.00,2018-08-02 13:30:40.686986+00,
562,195,1351,1,112.00,2018-08-02 13:30:40.686986+00,
563,195,18503,1,99.00,2018-08-02 13:30:40.686986+00,
564,195,3955,1,84.00,2018-08-02 13:30:40.686986+00,
565,196,6396,1,53.82,2018-08-02 13:30:40.686986+00,
566,196,16583,1,124.67,2018-08-02 13:30:40.686986+00,
567,197,8880,1,56.00,2018-08-02 13:30:40.686986+00,
568,197,3416,1,39.00,2018-08-02 13:30:40.686986+00,
569,197,15213,1,92.07,2018-08-02 13:30:40.686986+00,
570,197,12416,1,76.00,2018-08-02 13:30:40.686986+00,
571,197,16132,1,95.04,2018-08-02 13:30:40.686986+00,
572,198,5544,1,147.00,2018-08-02 13:30:40.686986+00,
573,198,6367,1,107.21,2018-08-02 13:30:40.686986+00,
574,198,16894,1,67.00,2018-08-02 13:30:40.686986+00,
575,198,1920,1,147.00,2018-08-02 13:30:40.686986+00,
576,199,7682,1,149.00,2018-08-02 13:30:40.686986+00,
577,199,1954,1,53.00,2018-08-02 13:30:40.686986+00,
578,199,3187,1,150.00,2018-08-02 13:30:40.686986+00,
579,199,2484,1,59.00,2018-08-02 13:30:40.686986+00,
580,200,8916,1,65.00,2018-08-02 13:30:40.686986+00,
581,200,10603,1,85.00,2018-08-02 13:30:40.686986+00,
582,200,918,1,137.00,2018-08-02 13:30:40.686986+00,
583,200,15221,1,92.07,2018-08-02 13:30:40.686986+00,
584,201,16435,1,88.00,2018-08-02 13:30:40.686986+00,
585,201,7917,1,55.90,2018-08-02 13:30:40.686986+00,
586,202,15687,1,75.00,2018-08-02 13:30:40.686986+00,
587,202,17116,1,116.22,2018-08-02 13:30:40.686986+00,
588,202,5831,1,62.64,2018-08-02 13:30:40.686986+00,
589,202,5679,1,109.00,2018-08-02 13:30:40.686986+00,
590,202,10712,1,78.60,2018-08-02 13:30:40.686986+00,
591,203,5234,1,99.54,2018-08-02 13:30:40.686986+00,
592,204,17246,1,109.89,2018-08-02 13:30:40.686986+00,
593,205,15236,1,58.00,2018-08-02 13:30:40.686986+00,
594,205,10783,1,83.82,2018-08-02 13:30:40.686986+00,
595,205,10024,1,103.68,2018-08-02 13:30:40.686986+00,
596,205,2511,1,81.84,2018-08-02 13:30:40.686986+00,
597,206,9656,1,87.33,2018-08-02 13:30:40.686986+00,
598,206,2875,1,35.51,2018-08-02 13:30:40.686986+00,
599,206,12485,1,97.00,2018-08-02 13:30:40.686986+00,
600,206,2062,1,133.00,2018-08-02 13:30:40.686986+00,
601,207,919,1,137.00,2018-08-02 13:30:40.686986+00,
602,207,11856,1,142.00,2018-08-02 13:30:40.686986+00,
603,207,7566,1,88.00,2018-08-02 13:30:40.686986+00,
604,208,4050,1,146.00,2018-08-02 13:30:40.686986+00,
605,208,12317,1,51.30,2018-08-02 13:30:40.686986+00,
606,208,16129,1,95.04,2018-08-02 13:30:40.686986+00,
607,208,14248,1,48.00,2018-08-02 13:30:40.686986+00,
608,209,5834,1,115.08,2018-08-02 13:30:40.686986+00,
609,210,9075,1,50.70,2018-08-02 13:30:40.686986+00,
610,210,14550,1,76.86,2018-08-02 13:30:40.686986+00,
611,210,1421,1,94.25,2018-08-02 13:30:40.686986+00,
612,211,8452,1,32.40,2018-08-02 13:30:40.686986+00,
613,211,7674,1,149.00,2018-08-02 13:30:40.686986+00,
614,212,13245,1,63.00,2018-08-02 13:30:40.686986+00,
615,212,12320,1,51.30,2018-08-02 13:30:40.686986+00,
616,212,10857,1,108.30,2018-08-02 13:30:40.686986+00,
617,212,18142,1,147.00,2018-08-02 13:30:40.686986+00,
618,213,18491,1,99.00,2018-08-02 13:30:40.686986+00,
619,213,11144,1,84.00,2018-08-02 13:30:40.686986+00,
620,213,6837,1,43.55,2018-08-02 13:30:40.686986+00,
621,213,18200,1,109.98,2018-08-02 13:30:40.686986+00,
622,214,3968,1,124.00,2018-08-02 13:30:40.686986+00,
623,214,15793,1,60.00,2018-08-02 13:30:40.686986+00,
624,214,10482,1,55.00,2018-08-02 13:30:40.686986+00,
625,214,8092,1,115.00,2018-08-02 13:30:40.686986+00,
626,215,5555,1,64.00,2018-08-02 13:30:40.686986+00,
627,215,4649,1,61.20,2018-08-02 13:30:40.686986+00,
628,216,11114,1,70.80,2018-08-02 13:30:40.686986+00,
629,216,14285,1,140.00,2018-08-02 13:30:40.686986+00,
630,217,16811,1,73.20,2018-08-02 13:30:40.686986+00,
631,218,14022,1,68.00,2018-08-02 13:30:40.686986+00,
632,218,4551,1,89.40,2018-08-02 13:30:40.686986+00,
633,218,9657,1,87.33,2018-08-02 13:30:40.686986+00,
634,218,15289,1,87.01,2018-08-02 13:30:40.686986+00,
635,218,12170,1,114.00,2018-08-02 13:30:40.686986+00,
636,219,7419,1,92.70,2018-08-02 13:30:40.686986+00,
637,220,10031,1,103.68,2018-08-02 13:30:40.686986+00,
638,220,2542,1,134.00,2018-08-02 13:30:40.686986+00,
639,220,5159,1,54.00,2018-08-02 13:30:40.686986+00,
640,220,9427,1,80.00,2018-08-02 13:30:40.686986+00,
641,220,3271,1,141.00,2018-08-02 13:30:40.686986+00,
642,221,4034,1,146.00,2018-08-02 13:30:40.686986+00,
643,221,14854,1,104.37,2018-08-02 13:30:40.686986+00,
644,221,12489,1,97.00,2018-08-02 13:30:40.686986+00,
645,221,11222,1,55.50,2018-08-02 13:30:40.686986+00,
646,222,8787,1,34.20,2018-08-02 13:30:40.686986+00,
647,222,9647,1,87.33,2018-08-02 13:30:40.686986+00,
648,222,16659,1,103.00,2018-08-02 13:30:40.686986+00,
649,223,13906,1,39.00,2018-08-02 13:30:40.686986+00,
650,223,9127,1,140.65,2018-08-02 13:30:40.686986+00,
651,224,10170,1,67.20,2018-08-02 13:30:40.686986+00,
652,224,13276,1,52.00,2018-08-02 13:30:40.686986+00,
653,225,10873,1,88.00,2018-08-02 13:30:40.686986+00,
654,225,12493,1,94.50,2018-08-02 13:30:40.686986+00,
655,225,913,1,137.00,2018-08-02 13:30:40.686986+00,
656,226,17078,1,59.94,2018-08-02 13:30:40.686986+00,
657,226,10804,1,108.00,2018-08-02 13:30:40.686986+00,
658,226,9919,1,114.55,2018-08-02 13:30:40.686986+00,
659,226,6604,1,124.20,2018-08-02 13:30:40.686986+00,
660,227,12012,1,72.96,2018-08-02 13:30:40.686986+00,
661,227,2631,1,42.18,2018-08-02 13:30:40.686986+00,
662,228,7483,1,103.00,2018-08-02 13:30:40.686986+00,
663,228,5060,1,119.00,2018-08-02 13:30:40.686986+00,
664,228,9766,1,107.00,2018-08-02 13:30:40.686986+00,
665,229,3267,1,141.00,2018-08-02 13:30:40.686986+00,
666,229,5353,1,123.00,2018-08-02 13:30:40.686986+00,
667,230,10329,1,63.00,2018-08-02 13:30:40.686986+00,
668,230,12976,1,63.00,2018-08-02 13:30:40.686986+00,
669,230,10158,1,67.20,2018-08-02 13:30:40.686986+00,
670,230,13684,1,55.08,2018-08-02 13:30:40.686986+00,
671,231,6393,1,53.82,2018-08-02 13:30:40.686986+00,
672,231,3145,1,99.00,2018-08-02 13:30:40.686986+00,
673,231,9063,1,50.70,2018-08-02 13:30:40.686986+00,
674,232,10829,1,115.00,2018-08-02 13:30:40.686986+00,
675,232,11901,1,85.44,2018-08-02 13:30:40.686986+00,
676,232,1517,1,145.00,2018-08-02 13:30:40.686986+00,
677,232,10260,1,54.00,2018-08-02 13:30:40.686986+00,
678,232,17976,1,63.00,2018-08-02 13:30:40.686986+00,
679,233,18286,1,48.80,2018-08-02 13:30:40.686986+00,
680,233,15427,1,111.60,2018-08-02 13:30:40.686986+00,
681,233,16563,1,61.41,2018-08-02 13:30:40.686986+00,
682,234,9387,1,114.81,2018-08-02 13:30:40.686986+00,
683,235,11804,1,91.00,2018-08-02 13:30:40.686986+00,
684,235,15413,1,111.60,2018-08-02 13:30:40.686986+00,
685,236,15019,1,41.08,2018-08-02 13:30:40.686986+00,
686,236,7932,1,78.60,2018-08-02 13:30:40.686986+00,
687,237,6526,1,97.00,2018-08-02 13:30:40.686986+00,
688,237,2956,1,78.02,2018-08-02 13:30:40.686986+00,
689,237,18141,1,147.00,2018-08-02 13:30:40.686986+00,
690,238,18308,1,74.55,2018-08-02 13:30:40.686986+00,
691,238,1743,1,100.00,2018-08-02 13:30:40.686986+00,
692,239,11100,1,70.80,2018-08-02 13:30:40.686986+00,
693,240,17674,1,43.35,2018-08-02 13:30:40.686986+00,
694,240,7203,1,72.45,2018-08-02 13:30:40.686986+00,
695,240,11136,1,84.00,2018-08-02 13:30:40.686986+00,
696,240,15692,1,75.00,2018-08-02 13:30:40.686986+00,
697,240,7462,1,96.00,2018-08-02 13:30:40.686986+00,
698,241,8355,1,128.00,2018-08-02 13:30:40.686986+00,
699,242,1812,1,113.00,2018-08-02 13:30:40.686986+00,
700,242,15445,1,55.89,2018-08-02 13:30:40.686986+00,
701,243,11426,1,149.00,2018-08-02 13:30:40.686986+00,
702,243,4193,1,139.00,2018-08-02 13:30:40.686986+00,
703,243,3426,1,103.00,2018-08-02 13:30:40.686986+00,
704,243,5260,1,60.52,2018-08-02 13:30:40.686986+00,
705,244,10403,1,114.00,2018-08-02 13:30:40.686986+00,
706,244,13391,1,60.30,2018-08-02 13:30:40.686986+00,
707,245,10726,1,87.75,2018-08-02 13:30:40.686986+00,
708,245,11851,1,142.00,2018-08-02 13:30:40.686986+00,
709,245,9225,1,71.40,2018-08-02 13:30:40.686986+00,
710,245,9238,1,71.40,2018-08-02 13:30:40.686986+00,
711,245,5922,1,79.00,2018-08-02 13:30:40.686986+00,
712,246,12938,1,87.00,2018-08-02 13:30:40.686986+00,
713,246,9578,1,53.46,2018-08-02 13:30:40.686986+00,
714,246,1261,1,36.92,2018-08-02 13:30:40.686986+00,
715,247,11466,1,140.00,2018-08-02 13:30:40.686986+00,
716,248,15567,1,63.24,2018-08-02 13:30:40.686986+00,
717,249,17913,1,83.70,2018-08-02 13:30:40.686986+00,
718,249,6192,1,132.00,2018-08-02 13:30:40.686986+00,
719,249,6684,1,46.08,2018-08-02 13:30:40.686986+00,
720,249,4133,1,57.42,2018-08-02 13:30:40.686986+00,
721,250,13076,1,47.40,2018-08-02 13:30:40.686986+00,
722,251,12256,1,72.00,2018-08-02 13:30:40.686986+00,
723,251,4044,1,146.00,2018-08-02 13:30:40.686986+00,
724,251,14651,1,87.78,2018-08-02 13:30:40.686986+00,
725,252,7705,1,87.00,2018-08-02 13:30:40.686986+00,
726,252,9589,1,99.00,2018-08-02 13:30:40.686986+00,
727,252,10158,1,67.20,2018-08-02 13:30:40.686986+00,
728,253,8196,1,80.00,2018-08-02 13:30:40.686986+00,
729,254,2939,1,78.02,2018-08-02 13:30:40.686986+00,
730,254,5550,1,64.00,2018-08-02 13:30:40.686986+00,
731,255,15343,1,56.00,2018-08-02 13:30:40.686986+00,
732,255,10795,1,108.00,2018-08-02 13:30:40.686986+00,
733,255,16253,1,123.00,2018-08-02 13:30:40.686986+00,
734,255,6621,1,124.20,2018-08-02 13:30:40.686986+00,
735,255,9490,1,137.00,2018-08-02 13:30:40.686986+00,
736,256,6873,1,130.00,2018-08-02 13:30:40.686986+00,
737,256,5617,1,105.00,2018-08-02 13:30:40.686986+00,
738,256,13013,1,86.70,2018-08-02 13:30:40.686986+00,
739,256,5355,1,123.00,2018-08-02 13:30:40.686986+00,
740,257,1764,1,100.00,2018-08-02 13:30:40.686986+00,
741,257,1748,1,100.00,2018-08-02 13:30:40.686986+00,
742,258,9069,1,50.70,2018-08-02 13:30:40.686986+00,
743,259,11442,1,89.00,2018-08-02 13:30:40.686986+00,
744,259,17397,1,118.75,2018-08-02 13:30:40.686986+00,
745,260,7488,1,137.24,2018-08-02 13:30:40.686986+00,
746,260,16556,1,61.41,2018-08-02 13:30:40.686986+00,
747,260,4078,1,69.00,2018-08-02 13:30:40.686986+00,
748,260,9568,1,68.00,2018-08-02 13:30:40.686986+00,
749,261,9799,1,132.05,2018-08-02 13:30:40.686986+00,
750,262,7393,1,95.14,2018-08-02 13:30:40.686986+00,
751,262,11136,1,84.00,2018-08-02 13:30:40.686986+00,
752,262,5836,1,115.08,2018-08-02 13:30:40.686986+00,
753,262,4965,1,150.00,2018-08-02 13:30:40.686986+00,
754,263,3510,1,83.40,2018-08-02 13:30:40.686986+00,
755,263,7550,1,70.68,2018-08-02 13:30:40.686986+00,
756,263,3667,1,36.60,2018-08-02 13:30:40.686986+00,
757,263,8652,1,121.00,2018-08-02 13:30:40.686986+00,
758,263,7226,1,38.76,2018-08-02 13:30:40.686986+00,
759,264,9912,1,105.00,2018-08-02 13:30:40.686986+00,
760,265,14792,1,74.42,2018-08-02 13:30:40.686986+00,
761,265,1595,1,102.00,2018-08-02 13:30:40.686986+00,
762,265,3769,1,122.00,2018-08-02 13:30:40.686986+00,
763,266,12885,1,47.40,2018-08-02 13:30:40.686986+00,
764,266,8570,1,70.56,2018-08-02 13:30:40.686986+00,
765,266,3518,1,83.40,2018-08-02 13:30:40.686986+00,
766,266,3142,1,99.00,2018-08-02 13:30:40.686986+00,
767,267,12797,1,73.20,2018-08-02 13:30:40.686986+00,
768,268,2684,1,118.30,2018-08-02 13:30:40.686986+00,
769,268,6094,1,33.60,2018-08-02 13:30:40.686986+00,
770,269,16641,1,86.24,2018-08-02 13:30:40.686986+00,
771,269,6113,1,150.00,2018-08-02 13:30:40.686986+00,
772,269,12504,1,94.50,2018-08-02 13:30:40.686986+00,
773,269,15217,1,92.07,2018-08-02 13:30:40.686986+00,
774,269,10866,1,88.00,2018-08-02 13:30:40.686986+00,
775,270,9369,1,76.63,2018-08-02 13:30:40.686986+00,
776,270,10199,1,45.58,2018-08-02 13:30:40.686986+00,
777,270,5071,1,119.00,2018-08-02 13:30:40.686986+00,
778,271,4764,1,83.72,2018-08-02 13:30:40.686986+00,
779,271,12504,1,94.50,2018-08-02 13:30:40.686986+00,
780,272,17932,1,56.09,2018-08-02 13:30:40.686986+00,
781,273,5240,1,70.20,2018-08-02 13:30:40.686986+00,
782,273,7876,1,107.00,2018-08-02 13:30:40.686986+00,
783,273,3025,1,146.00,2018-08-02 13:30:40.686986+00,
784,273,11868,1,63.00,2018-08-02 13:30:40.686986+00,
785,274,14324,1,92.56,2018-08-02 13:30:40.686986+00,
786,274,12402,1,79.68,2018-08-02 13:30:40.686986+00,
787,274,2125,1,118.00,2018-08-02 13:30:40.686986+00,
788,274,15756,1,80.00,2018-08-02 13:30:40.686986+00,
789,275,3430,1,103.00,2018-08-02 13:30:40.686986+00,
790,276,17071,1,59.94,2018-08-02 13:30:40.686986+00,
791,277,1388,1,119.00,2018-08-02 13:30:40.686986+00,
792,277,13328,1,99.00,2018-08-02 13:30:40.686986+00,
793,277,15031,1,41.08,2018-08-02 13:30:40.686986+00,
794,277,10210,1,45.58,2018-08-02 13:30:40.686986+00,
795,277,8776,1,34.20,2018-08-02 13:30:40.686986+00,
796,278,17096,1,135.00,2018-08-02 13:30:40.686986+00,
797,278,3042,1,62.00,2018-08-02 13:30:40.686986+00,
798,278,9922,1,114.55,2018-08-02 13:30:40.686986+00,
799,279,7439,1,72.25,2018-08-02 13:30:40.686986+00,
800,280,17521,1,116.00,2018-08-02 13:30:40.686986+00,
801,281,7397,1,95.14,2018-08-02 13:30:40.686986+00,
802,281,3187,1,150.00,2018-08-02 13:30:40.686986+00,
803,281,2305,1,49.60,2018-08-02 13:30:40.686986+00,
804,281,6794,1,95.40,2018-08-02 13:30:40.686986+00,
805,281,5720,1,133.00,2018-08-02 13:30:40.686986+00,
806,282,7389,1,95.14,2018-08-02 13:30:40.686986+00,
807,283,1806,1,113.00,2018-08-02 13:30:40.686986+00,
808,283,3664,1,36.60,2018-08-02 13:30:40.686986+00,
809,283,9397,1,114.81,2018-08-02 13:30:40.686986+00,
810,283,8640,1,68.00,2018-08-02 13:30:40.686986+00,
811,283,11917,1,85.44,2018-08-02 13:30:40.686986+00,
812,284,10682,1,110.00,2018-08-02 13:30:40.686986+00,
813,284,1923,1,147.00,2018-08-02 13:30:40.686986+00,
814,284,4373,1,118.00,2018-08-02 13:30:40.686986+00,
815,285,1502,1,44.46,2018-08-02 13:30:40.686986+00,
816,285,2340,1,73.00,2018-08-02 13:30:40.686986+00,
817,285,14713,1,71.40,2018-08-02 13:30:40.686986+00,
818,285,916,1,137.00,2018-08-02 13:30:40.686986+00,
819,285,16019,1,68.85,2018-08-02 13:30:40.686986+00,
820,286,1877,1,65.00,2018-08-02 13:30:40.686986+00,
821,286,3259,1,141.00,2018-08-02 13:30:40.686986+00,
822,286,5752,1,107.00,2018-08-02 13:30:40.686986+00,
823,286,11962,1,137.00,2018-08-02 13:30:40.686986+00,
824,287,9244,1,71.40,2018-08-02 13:30:40.686986+00,
825,287,16371,1,119.97,2018-08-02 13:30:40.686986+00,
826,288,1951,1,53.00,2018-08-02 13:30:40.686986+00,
827,288,11073,1,64.00,2018-08-02 13:30:40.686986+00,
828,288,7289,1,129.05,2018-08-02 13:30:40.686986+00,
829,288,8760,1,85.49,2018-08-02 13:30:40.686986+00,
830,288,16463,1,57.00,2018-08-02 13:30:40.686986+00,
831,289,11692,1,59.00,2018-08-02 13:30:40.686986+00,
832,289,6529,1,61.80,2018-08-02 13:30:40.686986+00,
833,289,6078,1,33.60,2018-08-02 13:30:40.686986+00,
834,289,1344,1,112.00,2018-08-02 13:30:40.686986+00,
835,290,9941,1,114.55,2018-08-02 13:30:40.686986+00,
836,290,1891,1,65.00,2018-08-02 13:30:40.686986+00,
837,291,6117,1,150.00,2018-08-02 13:30:40.686986+00,
838,291,5539,1,147.00,2018-08-02 13:30:40.686986+00,
839,291,5062,1,119.00,2018-08-02 13:30:40.686986+00,
840,291,8881,1,56.00,2018-08-02 13:30:40.686986+00,
841,291,12127,1,76.00,2018-08-02 13:30:40.686986+00,
842,292,7853,1,55.38,2018-08-02 13:30:40.686986+00,
843,292,6331,1,67.00,2018-08-02 13:30:40.686986+00,
844,292,10694,1,110.00,2018-08-02 13:30:40.686986+00,
845,292,7717,1,61.00,2018-08-02 13:30:40.686986+00,
846,292,13092,1,47.40,2018-08-02 13:30:40.686986+00,
847,293,3050,1,62.00,2018-08-02 13:30:40.686986+00,
848,293,14175,1,65.00,2018-08-02 13:30:40.686986+00,
849,294,15031,1,41.08,2018-08-02 13:30:40.686986+00,
850,295,18448,1,68.00,2018-08-02 13:30:40.686986+00,
851,296,11668,1,104.00,2018-08-02 13:30:40.686986+00,
852,296,12706,1,57.60,2018-08-02 13:30:40.686986+00,
853,296,8750,1,108.57,2018-08-02 13:30:40.686986+00,
854,296,13331,1,99.00,2018-08-02 13:30:40.686986+00,
855,296,9801,1,132.05,2018-08-02 13:30:40.686986+00,
856,297,1318,1,79.00,2018-08-02 13:30:40.686986+00,
857,297,9488,1,137.00,2018-08-02 13:30:40.686986+00,
858,297,16844,1,45.60,2018-08-02 13:30:40.686986+00,
859,297,14524,1,134.83,2018-08-02 13:30:40.686986+00,
860,297,17118,1,116.22,2018-08-02 13:30:40.686986+00,
861,298,3962,1,84.00,2018-08-02 13:30:40.686986+00,
862,298,1669,1,66.50,2018-08-02 13:30:40.686986+00,
863,299,4085,1,69.00,2018-08-02 13:30:40.686986+00,
864,299,9849,1,86.58,2018-08-02 13:30:40.686986+00,
865,299,17695,1,64.50,2018-08-02 13:30:40.686986+00,
866,299,2211,1,117.60,2018-08-02 13:30:40.686986+00,
867,299,15425,1,111.60,2018-08-02 13:30:40.686986+00,
868,300,2171,1,116.00,2018-08-02 13:30:40.686986+00,
